timestamp,price
1732549037192,95859.4321927577
1732549269946,95605.64820375251
1732549534712,96244.42368610963
1732549862076,96360.01094764458
1732550137006,96412.9186798723
1732550483111,96043.24243236892
1732550760663,96100.44894198941
1732551031073,95706.61211138206
1732551354648,96168.92896241837
1732551668625,96294.07540824896
1732551976845,96272.82670927883
1732552291811,96161.82475937088
1732552591121,96197.01801438483
1732552865477,96015.75264023629
1732553185639,95860.880416781
1732553469570,95790.27888290565
1732553769888,96051.87738811463
1732554062252,95959.07345600906
1732554370232,95539.8248082696
1732554841316,95156.9770707636
1732555020256,95061.6086764808
1732555338044,95049.08109452802
1732555548697,94873.06207452006
1732555851074,95083.93424586322
1732556144944,95510.22812543953
1732556467350,95085.6940858856
1732556768790,94950.27546818092
1732557064521,95128.54025233767
1732557380154,95297.38266530898
1732557677381,95217.28084363398
1732557971089,95207.2044924585
1732558272301,95515.3284003218
1732558553691,95659.88581413838
1732558865662,95906.25014108798
1732559165949,95672.09836787386
1732559469199,95502.55432296128
1732559749300,95444.1151811359
1732560030346,95224.07421706067
1732560342525,94981.71266909076
1732560620771,94875.49825171917
1732560929813,95105.77360032704
1732561243820,95033.5526782929
1732561328000,94969.30316848458
1732561572529,94841.47881534195
1732561858281,95244.90105814114
1732562170610,95234.36304579399
1732562534629,94827.56936133538
1732562736360,94532.03491962262
1732563114639,95175.95691724867
1732563348671,95010.5741587353
1732563667199,94698.63352901406
1732563940604,95130.93179476933
1732564240630,94825.43038207972
1732564546083,94768.4907415667
1732564901543,94623.90274047654
1732565318599,94570.70404035949
1732565493966,94797.35793957174
1732565771899,94838.10028662675
1732566104791,94673.35802285431
1732566377754,95066.82997684792
1732566659499,94988.91793198067
1732566953000,95254.78884387217
